deposit_tx,withdraw_tx,value_diff_ratio,time_diff_sec,value_dep,value_wit
9fc0d360e35b1ac7f02275a632db56996198244add6d26096a78102a197ca479,f82914d627f9b1bb445d2f2d673906629dd6804ff36425f94c8fc8a4bd00e376,0.09493161705551084,75.0,45.0,49.72
f23cfe6f75bba5e54ada5145d9254d5f0f0fee3a51614b1b7d2f9d7adcd603f0,a03a3cd784474f839b6b09d2be814a71fbfd0bec3e5317df6e21612ea3c8d8f7,0.04382290850322667,90.0,255.0,266.687
473c6da073020b1859fc245ecde20fa5d79c3e0e3402700449255ccbc65f1dc7,e9034a219f11e541130c97776f38f1a848879c2505cc82490c77a0e6d963f987,0.062153333333333276,78.0,2700.0,2532.186
a8e6a00f4fe3eed82c69efd0f119aca5cbc1a29329f5b60a8f3febe93faf185b,3fc1a2016e5bb4ef692023919f748f26b8f9f26f6ab4ac4ec575c3e79a7cd544,0.0,594.0,25.128055,25.128055
26025bd0f81445ca9cfb80a21a2ea241730cbb1509ec7a1a589d5eeb1655633e,9f23d5ae76ae4b2295b420aff4e458237bfc3707d636d4ac4aad2ad0ca44f791,0.010358250313386556,294.0,60.0,60.628
d7125b1033aadcd5a25ef250bcd74a5cca7f00dec5e22d94a1e97db9cf8270de,e2a17ab9f448fbe9bb541d3f6ae25f817010529f1c2134329ca23867d3fbcdf6,0.13376153846153843,156.0,130.0,112.611
bcebf74d8d6585f075678ebd70a701a469f0c03daaab013b1d649dc6cd654af3,5d8834b91fc38146a923f3f52ebf49f547d1c76e5f1a4a15193fc7b21890e991,0.04912499999999996,273.0,56.0,53.249
13c61ae109edb82d63b211b5086cdbd25571290bbabf057fae4ee5325b1f26c5,fad43d1f2d76877183c542721e713671b2f493e2cf8e4e356e337faf7420f7b5,0.12925,420.0,24.0,20.898
540b31c5d4e1888a437b5edd776b6149e830646d26abb4798e73f6a1304c68e7,98be496f4b519df4c97c5225dd82f94f9cfc99db4fcba65df7ae97a7be225276,0.10474783801536525,15.0,2204.456,1973.544
1deaf0cdea0f3021c016f544cd7e4a211db83465489e7ce72ac48e6bd1fce4d1,618b6572c8606cd823b8aa50355a618872dbb4a52b406c67602b00b1aee3f4ba,0.12599934442244898,339.0,67.992007,77.794
16834388e9fa2166135a2dc3b4184d32d025b42e2f80e6314a9f0ac1a3ced9ce,4d14dc769d6090b4d85336f9189ddfa00a7710ca3b011cbc2df7efa168386087,0.08202184107370555,348.0,37677.818,34587.414
876a28630b61955730323ca0c8047284cf3c0ea06e06a35e18ae5fc8460c39a5,f3d27f4b78152f76f0b92e8f8c1ea64d5703c75f1790c67e53f05e3e7bdfa70a,0.11251340057067902,78.0,35782.991,31756.925
08018c636eda6e0dd8ef6a243493e8944b83717115fedc8f9c8df22e2f1dffd7,7958c1396d222589190345bae3ea24bce02e1bd8dc6254c0d7ab1e51b6dd9bc3,0.016681856317948926,474.0,47745.226,46948.747
b47eb5caa437b109384eb52c8dd971ff372fde358433d47dca4f6897088b7ca1,33f5a0f562ea711637a16ad5174312ccf222fae731ae912d76a0757f6760c63f,0.11576256263953433,216.0,52601.764,46512.449
a7b96ef9f25b99a3ac04ad2156df173d38d3b8e2e2b3f90a3343416f7b6ed16e,7636e957921e0bf0432727bd33b83abbf61166322be25f04261d063be9567185,0.10897906544291835,180.0,24090.762,27037.257
79490f7b04fa627a294430482088d4abe7f490e9609daec6ab6149ab61c901c6,db5d1555628fb414a178bdfa05078a3df0d8c5a38c431ccb715c1777e0ea6b72,0.026849762365682404,234.0,33995.755,34933.717
8fc37af1852aec4e6be4b58ffbbb8a1f2777fa12af5d451e8a32990409af4899,0d5a12d4453559bf636ef278dc0c3d47b4ab4654131f50af2bf0c07f6dc06ef5,0.0780713554319674,333.0,183.674,199.228
5b02e3531d7193f43179e3aadefa9e631f8c2421209fa2fcb6142841b0a22d6b,129a20d691a6a867c16b8fabef1860180d76b89d8fc280b307c560aad7f64e5e,0.1001480499661035,267.0,888.0,986.829
68e52986be42b15f8893948fcb781dadb7a591b276165576761ee9cec92289b4,784deb9d55bcaca68968b78608dfb964b6aab1f5cbf3c54c03503e666f2e884c,0.08209470588235289,72.0,1700.0,1560.439
a9ff8fefc544cec96170419f0f1aa0a7547ad3dff8556bd6ccde278ed9a0dcf5,99b55771c4d5fe6779c5cd357145aa5103bc3390aad4a78ef365315564f0f6f5,0.05349999999999996,117.0,6.0,5.679
285bf39e92629f9c278773e58b4875b05831bc0ca2eb096206ffb0906ffef25c,5c0c80836691ad3cd13f6d78218bbb1e42f57adc58b8cacdf068e6855de5637d,0.11610147058823522,558.0,680.0,601.051
ff1b10e59ff18044851331299faadaf6bd31224dd17ac2bb524d8323e5c15b8e,59c4a56a6546fec47c5e3837f89b59760fc95f2dd063094d0735f40b96ed2c7e,0.013101922749702281,459.0,116.0,117.54
98d98b330352c8ae44dee1c1ad490a3add18525fc35a0fc80f6196aa5853f799,bcbe466dea98824bb04ccef43846e0612c2473b3891ea3539e1abe1c6d8c3cfe,0.006344490428613239,402.0,400.0,402.554
28cd9c14457a94188e68468b633cf3d20a7b2c8e6190f227436e99cf93429f08,0a7b88364a00f036039151adee22338a4f2015f6777b1b6517f73044c13f13b2,0.08637077194098254,480.0,362.0,396.222
de9bbca344c0621c77960de6d68f078c875c2f70766769da7df2ebd9ca1d97f6,c4c2cb48de07e7a1c73885f5fa2da089cb2dc45b421252adfc801987929402b8,0.06157475728155342,447.0,515.0,483.289
b242ea2ac132de13cf6e3cce7f924adc68cbe6561168a7b940027f53d98baf7b,de5d492938a94607ec870b9edf5e6a08c90016233b7c73954bdc850f56ab1075,0.0023942537909017493,561.0,5.0,5.012
d57de238bb164ce97d79c98f5142a1d3686330dc4344f5a372b722d5bbea50bc,82af3ab678eb1322d15054567c2ca88b01cadefca9555b414f764b98352c350f,0.006161796859471218,321.0,5.0,5.031
